time(h:m:s),Pressure,Temperature,Humidity
22:01:51,901.287,13.7,41.3896
22:01:51,901.3,13.69,41.624
22:01:51,901.287,13.7,42.0195
22:01:51,901.272,13.69,41.2422
22:01:51,901.224,13.7,41.333
22:01:51,901.279,13.7,41.6699
22:01:51,901.182,13.63,41.6982
22:01:51,901.315,13.7,41.4346
22:01:51,901.279,13.7,41.6143
22:01:51,901.272,13.69,41.4785
22:01:51,901.335,13.7,41.3105
22:01:51,901.327,13.69,41.1748
22:01:51,901.265,13.68,41.4883
22:01:51,901.259,13.7,41.3672
22:01:51,901.173,13.6,41.2451
22:01:51,901.232,13.7,41.5244
22:01:52,901.272,13.69,41.1182
22:01:52,901.335,13.7,41.5244
22:01:52,901.327,13.69,41.3994
22:01:52,901.3,13.69,41.377
22:01:52,901.259,13.7,41.1875
22:01:52,901.32,13.68,41.4775
22:01:52,901.272,13.69,41.3096
22:01:52,901.32,13.68,41.0615
22:01:52,901.265,13.68,41.0947
22:01:52,901.292,13.68,41.6348
22:01:52,901.285,13.68,41.5674
22:01:52,901.265,13.68,41.4658
22:01:52,901.355,13.69,41.3662
22:01:52,901.305,13.67,41.3311
22:01:52,901.348,13.68,41.3428
22:01:52,901.3,13.69,41.3994
22:01:52,901.238,13.63,41.5967
22:01:52,901.217,13.69,41.4443
22:01:52,901.368,13.68,41.2979
22:01:52,901.285,13.68,41.3984
22:01:52,901.265,13.68,40.9717
22:01:52,901.217,13.69,41.2422
22:01:52,901.279,13.7,41.0518
22:01:52,901.285,13.68,41.3652
22:01:52,901.257,13.68,41.2188
22:01:53,901.305,13.67,41.4883
22:01:53,901.229,13.68,41.1514
22:01:53,901.19,13.63,41.3721
22:01:53,901.355,13.69,41.1631
22:01:53,901.257,13.68,41.2188
22:01:53,901.312,13.68,41.1738
22:01:53,901.257,13.68,41.0273
22:01:53,901.257,13.68,41.3984
22:01:53,901.312,13.68,41.3535
22:01:53,901.285,13.68,41.4326
22:01:53,901.277,13.67,41.1289
22:01:53,901.353,13.67,41.0039
22:01:53,901.285,13.68,41.4551
22:01:53,901.25,13.67,41.3203
22:01:53,901.265,13.68,41.1963
22:01:53,901.32,13.68,41.1514
22:01:53,901.292,13.68,41.1396
22:01:53,901.327,13.69,41.1855
22:01:53,901.3,13.69,41.5684
22:01:53,901.245,13.63,41.6865
22:01:53,901.285,13.68,41.3877
22:01:53,901.287,13.7,41.0527
22:01:53,901.285,13.68,41.1396
22:01:53,901.333,13.67,41.0498
22:01:53,901.325,13.67,41.1387
22:01:54,901.292,13.68,41.5557
22:01:54,901.242,13.67,41.5322
22:01:54,901.305,13.67,41.5
22:01:54,901.355,13.69,41.2197
22:01:54,901.312,13.68,40.96
22:01:54,901.285,13.68,41.0498
22:01:54,901.298,13.67,41.3076
22:01:54,901.305,13.67,40.9824
22:01:54,901.257,13.68,41.1738
22:01:54,901.25,13.67,41.7021
22:01:54,901.262,13.66,41.4756
22:01:54,901.312,13.68,40.8252
22:01:54,901.277,13.67,41.8145
22:01:54,901.333,13.67,41.3877
22:01:54,901.305,13.67,41.1289
22:01:54,901.257,13.68,41.1514
22:01:54,901.27,13.67,41.623
22:01:54,901.305,13.67,41.4434
22:01:54,901.25,13.67,41.4658
22:01:54,901.298,13.67,41.1953
22:01:54,901.25,13.67,41.4326
22:01:54,901.27,13.67,41.2178
22:01:54,901.305,13.67,41.3984
22:01:54,901.235,13.66,41.2734
22:01:55,901.298,13.67,41.207
22:01:55,901.25,13.67,41.1963
22:01:55,901.348,13.68,41.0723
22:01:55,901.305,13.67,41.5
22:01:55,901.242,13.67,41.2969
22:01:55,901.277,13.67,41.3086
22:01:55,901.27,13.67,41.3076
22:01:55,901.262,13.66,41.2959
22:01:55,901.227,13.66,41.4746
22:01:55,901.27,13.67,41.2295
22:01:55,901.191,13.58,41.2764
22:01:55,901.215,13.67,41.3193
22:01:55,901.31,13.66,41.3174
22:01:55,901.298,13.67,41.2178
22:01:55,901.277,13.67,41.3877
22:01:55,901.277,13.67,41.3535
22:01:55,901.222,13.67,41.4551
22:01:55,901.298,13.67,41.3418
22:01:55,901.325,13.67,41.0488
22:01:55,901.15,13.59,41.626
22:01:55,901.29,13.66,41.7002
22:01:55,901.305,13.67,41.6348
22:01:55,901.283,13.66,41.4189
22:01:55,901.235,13.66,41.2734
22:01:55,901.25,13.67,41.2637
22:01:56,901.325,13.67,41.5322
22:01:56,901.253,13.64,41.4395
22:01:56,901.298,13.67,41.623
22:01:56,901.27,13.67,41.5322
22:01:56,901.27,13.67,41.4092
22:01:56,901.318,13.66,41.6445
22:01:56,901.305,13.67,41.5557
22:01:56,901.262,13.66,41.6221
22:01:56,901.27,13.67,41.6338
22:01:56,901.298,13.67,41.2295
22:01:56,901.29,13.66,41.543
22:01:56,901.29,13.66,41.127
22:01:56,901.298,13.67,41.6338
22:01:56,901.27,13.67,41.5547
22:01:56,901.318,13.66,41.5879
22:01:56,901.285,13.68,41.8936
22:01:56,901.353,13.67,41.2852
22:01:56,901.353,13.67,41.5215
22:01:56,901.353,13.67,41.8809
22:01:56,901.318,13.66,41.2617
22:01:56,901.298,13.67,41.9824
22:01:56,901.318,13.66,41.8574
22:01:56,901.283,13.66,41.2949
22:01:56,901.262,13.66,41.7676
22:01:56,901.353,13.67,41.8252
22:01:56,901.27,13.67,41.6787
22:01:57,901.298,13.67,41.5322
22:01:57,901.325,13.67,41.6904
22:01:57,901.27,13.67,41.6113
22:01:57,901.29,13.66,41.9248
22:01:57,901.298,13.67,41.7236
22:01:57,901.325,13.67,42.1172
22:01:57,901.27,13.67,41.8926
22:01:57,901.255,13.66,41.5537
22:01:57,901.345,13.66,41.9023
22:01:57,901.338,13.66,41.7334
22:01:57,901.325,13.67,41.8252
22:01:57,901.31,13.66,41.8115
22:01:57,901.298,13.67,41.5322
22:01:57,901.345,13.66,41.7793
22:01:57,901.338,13.66,41.9922
22:01:57,901.338,13.66,42.0146
22:01:57,901.338,13.66,41.5762
22:01:57,901.241,13.59,42.042
22:01:57,901.325,13.67,42.2295
22:01:57,901.29,13.66,41.6777
22:01:57,901.318,13.66,42.1279
22:01:57,901.262,13.66,41.9023
22:01:57,901.318,13.66,42.0488
22:01:57,901.298,13.67,41.8701
22:01:57,901.283,13.66,41.8008
22:01:57,901.298,13.61,41.875
22:01:58,901.298,13.67,41.8252
22:01:58,901.31,13.66,41.7891
22:01:58,901.25,13.67,42.0283
22:01:58,901.325,13.67,41.7461
22:01:58,901.27,13.67,42.1514
22:01:58,901.29,13.66,41.959
22:01:58,901.318,13.66,41.8916
22:01:58,901.333,13.67,42.084
22:01:58,901.318,13.66,42.251
22:01:58,901.333,13.67,42.1514
22:01:58,901.338,13.66,41.4297
22:01:58,901.227,13.66,41.958
22:01:58,901.31,13.66,42.1826
22:01:58,901.26,13.64,41.8672
22:01:58,901.247,13.65,42.1943
22:01:58,901.318,13.66,41.8574
22:01:58,901.29,13.66,41.8691
22:01:58,901.303,13.65,41.9805
22:01:58,901.283,13.66,42.0146
22:01:58,901.325,13.67,41.7686
22:01:58,901.338,13.66,41.8789
22:01:58,901.283,13.66,42.0928
22:01:58,901.283,13.66,42.0371
22:01:58,901.31,13.66,42.0371
22:01:58,901.283,13.66,41.7891
22:01:59,901.283,13.66,42.127
22:01:59,901.24,13.65,41.958
22:01:59,901.295,13.65,41.9805
22:01:59,901.268,13.65,41.7783
22:01:59,901.255,13.66,42.1943
22:01:59,901.31,13.66,42.6104
22:01:59,901.31,13.66,42.2275
22:01:59,901.275,13.65,41.8564
22:01:59,901.318,13.66,42.0488
22:01:59,901.331,13.65,42.0029
22:01:59,901.318,13.66,42.0488
22:01:59,901.283,13.66,42.0479
22:01:59,901.208,13.61,42.1338
22:01:59,901.293,13.63,42.249
22:01:59,901.275,13.65,42.6211
22:01:59,901.318,13.66,42.2178
22:01:59,901.275,13.65,42.1045
22:01:59,901.318,13.66,42.5205
22:01:59,901.247,13.65,42.0596
22:01:59,901.331,13.65,42.4414
22:01:59,901.227,13.66,41.9473
22:01:59,901.255,13.66,42.1602
22:01:59,901.24,13.65,42.0596
22:01:59,901.31,13.66,42.2725
22:02:00,901.29,13.66,42.543
22:02:00,901.331,13.65,42.2275
22:02:00,901.31,13.66,42.1602
22:02:00,901.247,13.65,42.4307
22:02:00,901.323,13.65,42.3398
22:02:00,901.358,13.65,42.3623
22:02:00,901.255,13.66,42.543
22:02:00,901.255,13.66,42.2393
22:02:00,901.318,13.66,42.1836
22:02:00,901.345,13.66,42.3408
22:02:00,901.298,13.67,42.1738
22:02:00,901.331,13.65,42.6211
22:02:00,901.24,13.65,42.0928
22:02:00,901.283,13.66,42.4072
22:02:00,901.345,13.66,42.1953
22:02:00,901.255,13.66,42.3516
22:02:00,901.283,13.66,42.3516
22:02:00,901.283,13.66,42.5879
22:02:00,901.295,13.65,42.7559
22:02:00,901.22,13.65,42.3174
22:02:00,901.31,13.66,42.7783
22:02:00,901.325,13.67,42.3193
22:02:00,901.273,13.63,42.3496
22:02:00,901.353,13.67,42.3193
22:02:00,901.325,13.67,42.4316
22:02:00,901.29,13.66,42.6445
22:02:01,901.305,13.67,42.6572
22:02:01,901.275,13.65,42.4639
22:02:01,901.338,13.66,42.5312
22:02:01,901.358,13.65,42.4072
22:02:01,901.268,13.65,42.4072
22:02:01,901.268,13.65,42.4307
22:02:01,901.291,13.61,42.4141
22:02:01,901.323,13.65,42.8008
22:02:01,901.353,13.67,42.376
22:02:01,901.275,13.65,42.6211
22:02:01,901.283,13.66,42.6553
22:02:01,901.31,13.66,42.5088
22:02:01,901.303,13.65,42.7227
22:02:01,901.29,13.66,42.7344
22:02:01,901.25,13.62,42.5615
22:02:01,901.318,13.66,42.7461
22:02:01,901.29,13.66,42.6895
22:02:01,901.338,13.66,42.9131
22:02:01,901.373,13.66,42.959
22:02:01,901.29,13.66,42.7461
22:02:01,901.345,13.66,42.5889
22:02:01,901.227,13.66,42.835
22:02:01,901.27,13.67,42.7246
22:02:01,901.345,13.66,42.4424
22:02:01,901.338,13.66,42.9355
22:02:01,901.218,13.58,42.7715
22:02:02,901.338,13.66,42.8799
22:02:02,901.275,13.65,42.7109
22:02:02,901.303,13.65,42.498
22:02:02,901.268,13.65,42.7002
22:02:02,901.331,13.65,42.4072
22:02:02,901.255,13.66,42.5205
22:02:02,901.212,13.65,42.5205
22:02:02,901.338,13.66,42.5654
22:02:02,901.268,13.65,42.6553
22:02:02,901.253,13.64,42.6758
22:02:02,901.24,13.65,42.9473
22:02:02,901.295,13.65,43.0371
22:02:02,901.24,13.65,42.835
22:02:02,901.295,13.65,42.2725
22:02:02,901.295,13.65,42.3398
22:02:02,901.315,13.64,42.8115
22:02:02,901.288,13.64,42.8564
22:02:02,901.253,13.64,42.6309
22:02:02,901.268,13.65,42.6328
22:02:02,901.343,13.64,42.834
22:02:02,901.288,13.64,42.6426
22:02:02,901.331,13.65,42.4189
22:02:02,901.221,13.6,42.3799
22:02:02,901.315,13.64,42.7441
22:02:02,901.295,13.65,42.498
22:02:03,901.323,13.65,42.3965
22:02:03,901.268,13.65,42.5088
22:02:03,901.295,13.65,42.666
22:02:03,901.28,13.64,42.4395
22:02:03,901.331,13.65,42.7783
22:02:03,901.268,13.65,42.9805
22:02:03,901.205,13.64,42.6426
22:02:03,901.28,13.64,42.7881
22:02:03,901.247,13.65,42.5986
22:02:03,901.295,13.65,42.79
22:02:03,901.343,13.64,42.4746
22:02:03,901.288,13.64,42.5869
22:02:03,901.336,13.64,42.8105
22:02:03,901.268,13.65,42.543
22:02:03,901.303,13.65,42.6436
22:02:03,901.232,13.64,42.2725
22:02:03,901.315,13.64,42.9014
22:02:03,901.295,13.65,43.1377
22:02:03,901.275,13.65,42.9248
22:02:03,901.28,13.64,42.6982
22:02:03,901.323,13.65,42.7002
22:02:03,901.323,13.65,42.8125
22:02:03,901.268,13.65,42.8125
22:02:03,901.323,13.65,42.4072
22:02:03,901.275,13.65,42.2949
22:02:04,901.283,13.66,42.5088
22:02:04,901.31,13.66,42.3848
22:02:04,901.255,13.66,42.6104
22:02:04,901.323,13.65,42.2393
22:02:04,901.275,13.65,42.9131
22:02:04,901.283,13.66,42.2617
22:02:04,901.268,13.65,42.5654
22:02:04,901.283,13.66,42.79
22:02:04,901.275,13.65,42.5654
22:02:04,901.268,13.65,42.5879
22:02:04,901.323,13.65,42.8008
22:02:04,901.303,13.65,42.7783
22:02:04,901.295,13.65,42.7334
22:02:04,901.358,13.65,42.6436
22:02:04,901.323,13.65,42.7451
22:02:04,901.275,13.65,42.5088
22:02:04,901.295,13.65,42.8457
22:02:04,901.351,13.65,42.4531
22:02:04,901.366,13.66,42.8799
22:02:04,901.275,13.65,42.8457
22:02:04,901.303,13.65,42.5205
22:02:04,901.303,13.65,42.7109
22:02:04,901.268,13.65,42.8232
22:02:04,901.29,13.66,42.5771
22:02:04,901.268,13.65,42.5537
22:02:05,901.331,13.65,42.6211
22:02:05,901.288,13.64,42.8789
22:02:05,901.331,13.65,42.7676
22:02:05,901.31,13.66,42.6777
22:02:05,901.275,13.65,42.7559
22:02:05,901.323,13.65,42.7109
22:02:05,901.29,13.66,42.8916
22:02:05,901.303,13.65,42.958
22:02:05,901.31,13.66,42.5537
22:02:05,901.275,13.65,42.543
22:02:05,901.298,13.67,42.4092
22:02:05,901.227,13.66,42.5762
22:02:05,901.31,13.66,42.8799
22:02:05,901.29,13.66,42.8018
22:02:05,901.29,13.66,42.1387
22:02:05,901.29,13.66,42.3301
22:02:05,901.27,13.67,42.7471
22:02:05,901.353,13.67,42.8369
22:02:05,901.325,13.67,42.3193
22:02:05,901.298,13.67,42.6113
22:02:05,901.18,13.61,42.7744
22:02:05,901.255,13.66,43.0703
22:02:05,901.242,13.67,42.5107
22:02:05,901.07,13.55,42.623
22:02:05,901.298,13.67,42.499
22:02:05,901.325,13.67,42.6348
22:02:05,901.325,13.67,42.4209
22:02:05,901.227,13.66,42.6328
22:02:05,901.255,13.66,42.7002
22:02:05,901.218,13.58,42.5918
22:02:06,901.283,13.66,42.9922
22:02:06,901.345,13.66,42.6445
22:02:06,901.318,13.66,42.9258
22:02:06,901.235,13.66,42.8242
22:02:06,901.31,13.66,42.5879
22:02:06,901.091,13.55,42.9023
22:02:06,901.262,13.66,42.7461
22:02:06,901.305,13.67,42.9727
22:02:06,901.277,13.67,42.8262
22:02:06,901.255,13.66,42.6328
22:02:06,901.207,13.66,42.8467
22:02:06,901.298,13.67,42.5439
22:02:06,901.305,13.67,42.5898
22:02:06,901.222,13.67,43.0059
22:02:06,901.242,13.67,43.0049
22:02:06,901.25,13.67,42.6016
22:02:06,901.262,13.66,42.4756
22:02:06,901.29,13.66,42.6221
22:02:06,901.305,13.67,42.6689
22:02:06,901.333,13.67,42.7363
22:02:06,901.242,13.67,43.0615
22:02:06,901.298,13.67,43.1621
22:02:06,901.333,13.67,42.6123
22:02:06,901.283,13.66,42.8574
22:02:06,901.318,13.66,43.1162
22:02:06,901.345,13.66,42.6562
22:02:06,901.262,13.66,42.5547
22:02:06,901.235,13.66,42.6562
22:02:06,901.238,13.63,42.7314
22:02:06,901.283,13.66,42.8125
22:02:06,901.22,13.65,42.7676
22:02:07,901.283,13.66,42.6211
22:02:07,901.325,13.67,42.7129
22:02:07,901.283,13.66,42.7559
22:02:07,901.29,13.66,42.8691
22:02:07,901.31,13.66,42.835
22:02:07,901.29,13.66,42.8135
22:02:07,901.338,13.66,42.7227
22:02:07,901.338,13.66,42.4863
22:02:07,901.325,13.67,42.7578
22:02:07,901.366,13.66,42.7451
22:02:07,901.255,13.66,42.6885
22:02:07,901.283,13.66,42.958
22:02:07,901.31,13.66,42.5654
22:02:07,901.338,13.66,42.7334
22:02:07,901.318,13.66,42.7119
22:02:07,901.31,13.66,42.5879
22:02:07,901.29,13.66,42.7236
22:02:07,901.283,13.66,42.8008
22:02:07,901.288,13.64,42.8789
22:02:07,901.338,13.66,42.6553
22:02:07,901.303,13.65,42.8232
22:02:07,901.255,13.66,42.7334
22:02:07,901.268,13.65,42.6211
22:02:07,901.255,13.66,42.7676
22:02:07,901.255,13.66,43.0596
22:02:07,901.31,13.66,42.6553
22:02:08,901.318,13.66,42.9365
22:02:08,901.24,13.65,42.835
22:02:08,901.262,13.66,42.667
22:02:08,901.323,13.65,42.5986
22:02:08,901.345,13.66,42.3076
22:02:08,901.345,13.66,42.7344
22:02:08,901.351,13.65,42.7334
22:02:08,901.338,13.66,42.9473
22:02:08,901.21,13.63,42.709
22:02:08,901.268,13.65,42.5879
22:02:08,901.268,13.65,42.5088
22:02:08,901.275,13.65,42.9355
22:02:08,901.283,13.66,42.8457
22:02:08,901.232,13.64,42.4629
22:02:08,901.303,13.65,42.9697
22:02:08,901.331,13.65,42.5312
22:02:08,901.283,13.66,42.6553
22:02:08,901.247,13.65,42.8008
22:02:08,901.24,13.65,42.6211
22:02:08,901.283,13.66,42.4639
22:02:08,901.338,13.66,42.8008
22:02:08,901.338,13.66,42.5986
22:02:08,901.268,13.65,42.7334
22:02:08,901.303,13.65,42.5762
22:02:08,901.29,13.66,42.667
22:02:09,901.22,13.65,42.5537
22:02:09,901.31,13.66,42.7676
22:02:09,901.268,13.65,42.835
22:02:09,901.31,13.66,42.9473
22:02:09,901.338,13.66,42.7783
22:02:09,901.338,13.66,42.7451
22:02:09,901.393,13.66,42.4189
22:02:09,901.283,13.66,42.6104
22:02:09,901.295,13.65,42.7002
22:02:09,901.295,13.65,42.3965
22:02:09,901.308,13.64,42.6084
22:02:09,901.275,13.65,42.8906
22:02:09,901.247,13.65,42.7227
22:02:09,901.303,13.65,42.6885
22:02:09,901.338,13.66,42.3965
22:02:09,901.338,13.66,42.5537
22:02:09,901.275,13.65,42.835
22:02:09,901.283,13.66,42.5205
22:02:09,901.353,13.67,42.8369
22:02:09,901.29,13.66,42.4756
22:02:09,901.303,13.65,42.4189
22:02:09,901.338,13.66,42.7002
22:02:09,901.275,13.65,42.4307
22:02:09,901.338,13.66,42.7676
22:02:09,901.255,13.66,42.8457
22:02:10,901.31,13.66,42.6553
22:02:10,901.262,13.66,42.8135
22:02:10,901.131,13.54,42.958
22:02:10,901.242,13.67,42.9043
22:02:10,901.298,13.67,42.5664
22:02:10,901.235,13.66,42.4531
22:02:10,901.275,13.65,42.7451
22:02:10,901.227,13.66,42.6777
22:02:10,901.318,13.66,42.7012
22:02:10,901.31,13.66,42.5088
22:02:10,901.275,13.65,42.7676
22:02:10,901.36,13.67,42.8936
22:02:10,901.26,13.64,42.665
22:02:10,901.227,13.66,42.7334
22:02:10,901.303,13.65,42.498
22:02:10,901.275,13.65,42.8232
22:02:10,901.338,13.66,42.374
22:02:10,901.283,13.66,42.5986
22:02:10,901.212,13.65,42.5205
22:02:10,901.323,13.65,42.3965
22:02:10,901.268,13.65,42.5986
22:02:10,901.303,13.65,42.5205
22:02:10,901.303,13.65,42.6328
22:02:10,901.283,13.66,42.3848
22:02:10,901.275,13.65,42.4756
22:02:10,901.253,13.64,42.709
22:02:11,901.283,13.66,42.5537
22:02:11,901.255,13.66,42.4072
22:02:11,901.31,13.66,42.5312
22:02:11,901.255,13.66,42.7109
22:02:11,901.283,13.66,42.5762
22:02:11,901.268,13.65,42.6104
22:02:11,901.283,13.66,42.4531
22:02:11,901.212,13.65,42.6777
22:02:11,901.338,13.66,42.6436
22:02:11,901.295,13.65,42.9805
22:02:11,901.315,13.64,42.6875
22:02:11,901.323,13.65,42.8232
22:02:11,901.146,13.55,42.79
22:02:11,901.331,13.65,42.4307
22:02:11,901.31,13.66,42.79
22:02:11,901.295,13.65,42.3066
22:02:11,901.303,13.65,42.6104
22:02:11,901.31,13.66,42.5879
22:02:11,901.283,13.66,42.7676
22:02:11,901.358,13.65,42.543
22:02:11,901.283,13.66,42.1826
22:02:11,901.275,13.65,42.5654
22:02:11,901.318,13.66,42.8809
22:02:11,901.255,13.66,42.7002
22:02:11,901.318,13.66,42.6895
22:02:12,901.345,13.66,42.7344
22:02:12,901.31,13.66,42.79
22:02:12,901.242,13.67,42.3867
22:02:12,901.275,13.65,42.6553
22:02:12,901.323,13.65,42.3398
22:02:12,901.331,13.65,42.6328
22:02:12,901.268,13.65,42.2617
22:02:12,901.235,13.66,42.5322
22:02:12,901.198,13.58,42.5918
22:02:12,901.331,13.65,42.5205
22:02:12,901.283,13.66,42.7109
22:02:12,901.338,13.66,42.6104
22:02:12,901.31,13.66,42.5762
22:02:12,901.275,13.65,42.7002
22:02:12,901.275,13.65,42.6777
22:02:12,901.295,13.65,42.3291
22:02:12,901.091,13.55,42.2852
22:02:12,901.323,13.65,42.3965
22:02:12,901.31,13.66,42.5088
22:02:12,901.268,13.65,42.5879
22:02:12,901.189,13.56,42.915
22:02:12,901.268,13.65,42.3174
22:02:12,901.303,13.65,42.3398
22:02:12,901.31,13.66,42.6328
22:02:12,901.227,13.66,42.7109
22:02:12,901.24,13.65,42.7109
22:02:13,901.275,13.65,42.4863
22:02:13,901.31,13.66,42.543
22:02:13,901.275,13.65,42.7109
22:02:13,901.26,13.64,42.418
22:02:13,901.331,13.65,42.5762
22:02:13,901.255,13.66,42.6553
22:02:13,901.275,13.65,42.79
22:02:13,901.275,13.65,42.5537
22:02:13,901.331,13.65,42.8799
22:02:13,901.268,13.65,42.3623
22:02:13,901.31,13.66,42.6328
22:02:13,901.323,13.65,42.8008
22:02:13,901.268,13.65,42.4639
22:02:13,901.24,13.65,42.543
22:02:13,901.268,13.65,42.6104
22:02:13,901.331,13.65,42.8125
22:02:13,901.295,13.65,42.6436
22:02:13,901.275,13.65,42.6885
22:02:13,901.315,13.64,42.8447
22:02:13,901.323,13.65,42.8457
22:02:13,901.331,13.65,42.7334
22:02:13,901.268,13.65,42.5879
22:02:13,901.323,13.65,42.7783
22:02:13,901.323,13.65,42.5537
22:02:13,901.26,13.64,42.958
22:02:14,901.331,13.65,42.9248
22:02:14,901.146,13.55,42.5547
22:02:14,901.331,13.65,42.4072
22:02:14,901.31,13.66,42.7227
22:02:14,901.345,13.66,42.7793
22:02:14,901.303,13.65,42.543
22:02:14,901.275,13.65,42.7002
22:02:14,901.345,13.66,42.4424
22:02:14,901.268,13.65,42.7002
22:02:14,901.269,13.59,42.3789
22:02:14,901.303,13.65,42.6885
22:02:14,901.275,13.65,42.3516
22:02:14,901.295,13.65,42.543
22:02:14,901.29,13.66,42.5654
22:02:14,901.288,13.64,43.2158
22:02:14,901.268,13.65,42.7451
22:02:14,901.331,13.65,42.5762
22:02:14,901.31,13.66,42.8232
22:02:14,901.24,13.65,42.3291
22:02:14,901.232,13.64,42.6768
22:02:14,901.288,13.64,42.6094
22:02:14,901.331,13.65,42.3516
22:02:14,901.295,13.65,42.3516
22:02:14,901.29,13.66,42.6113
22:02:14,901.358,13.65,42.1719
22:02:15,901.268,13.65,42.5088
22:02:15,901.195,13.62,42.6064
22:02:15,901.315,13.64,42.4746
22:02:15,901.323,13.65,42.666
22:02:15,901.295,13.65,42.9805
22:02:15,901.315,13.64,43.0703
22:02:15,901.308,13.64,42.4844
22:02:15,901.26,13.64,42.8564
22:02:15,901.331,13.65,42.5537
22:02:15,901.315,13.64,42.1816
22:02:15,901.295,13.65,42.7002
22:02:15,901.315,13.64,42.3506
22:02:15,901.295,13.65,42.1152
22:02:15,901.331,13.65,42.7559
22:02:15,901.303,13.65,42.666
22:02:15,901.303,13.65,42.5537
22:02:15,901.288,13.64,42.4404
22:02:15,901.255,13.66,42.8232
22:02:15,901.253,13.64,42.8662
22:02:15,901.083,13.54,42.7002
22:02:15,901.166,13.54,42.4082
22:02:15,901.275,13.65,42.9023
22:02:15,901.3,13.63,42.5186
22:02:15,901.253,13.64,42.4512
22:02:15,901.295,13.65,42.7676
22:02:16,901.26,13.64,42.665
22:02:16,901.205,13.64,42.5195
22:02:16,901.303,13.65,42.8008
22:02:16,901.295,13.65,42.7002
22:02:16,901.24,13.65,42.6104
22:02:16,901.336,13.64,42.6309
22:02:16,901.331,13.65,42.5762
22:02:16,901.295,13.65,42.5088
22:02:16,901.283,13.66,42.4756
22:02:16,901.295,13.65,42.5654
22:02:16,901.268,13.65,42.6104
22:02:16,901.303,13.65,42.4414
22:02:16,901.295,13.65,42.2842
22:02:16,901.208,13.61,42.5156
22:02:16,901.323,13.65,42.9355
22:02:16,901.295,13.65,42.2842
22:02:16,901.331,13.65,42.374
22:02:16,901.323,13.65,42.6553
22:02:16,901.323,13.65,42.4863
22:02:16,901.303,13.65,42.6328
22:02:16,901.351,13.65,42.4756
22:02:16,901.295,13.65,42.7002
22:02:16,901.31,13.66,42.2725
22:02:16,901.351,13.65,42.5654
22:02:16,901.247,13.65,42.498
22:02:16,901.28,13.64,42.5518
22:02:17,901.275,13.65,42.2275
22:02:17,901.22,13.65,42.3623
22:02:17,901.351,13.65,42.3965
22:02:17,901.308,13.64,41.9902
22:02:17,901.343,13.64,42.2949
22:02:17,901.236,13.61,42.1221
22:02:17,901.275,13.65,42.2725
22:02:17,901.308,13.64,42.2148
22:02:17,901.323,13.65,42.4639
22:02:17,901.323,13.65,42.6104
22:02:17,901.255,13.66,42.3174
22:02:17,901.288,13.64,42.2158
22:02:17,901.378,13.65,42.1045
22:02:17,901.26,13.64,42.1484
22:02:17,901.268,13.65,42.374
22:02:17,901.323,13.65,41.9355
22:02:17,901.295,13.65,42.3848
22:02:17,901.26,13.64,42.3281
22:02:17,901.288,13.64,42.6201
22:02:17,901.315,13.64,41.957
22:02:17,901.315,13.64,42.4521
22:02:17,901.336,13.64,42.3389
22:02:17,901.315,13.64,42.3398
22:02:17,901.323,13.65,42.5654
22:02:18,901.26,13.64,42.3955
22:02:18,901.315,13.64,42.1592
22:02:18,901.315,13.64,42.4746
22:02:18,901.26,13.64,42.3281
22:02:18,901.159,13.54,42.2617
22:02:18,901.323,13.65,42.0479
22:02:18,901.24,13.65,42.4531
22:02:18,901.336,13.64,42.3164
22:02:18,901.191,13.52,42.5859
22:02:18,901.265,13.63,42.1133
22:02:18,901.308,13.64,42.3496
22:02:18,901.3,13.63,42.3496
22:02:18,901.328,13.63,42.4287
22:02:18,901.308,13.64,42.2715
22:02:18,901.288,13.64,42.4854
22:02:18,901.088,13.53,42.6309
22:02:18,901.336,13.64,42.4961
22:02:18,901.308,13.64,42.3945
22:02:18,901.315,13.64,42.5527
22:02:18,901.323,13.65,42.127
22:02:18,901.23,13.62,42.5957
22:02:18,901.268,13.65,42.0928
22:02:18,901.351,13.65,42.543
22:02:18,901.268,13.65,42.4189
22:02:18,901.288,13.64,42.2832
22:02:19,901.336,13.64,42.5518
22:02:19,901.343,13.64,42.542
22:02:19,901.293,13.63,42.6309
22:02:19,901.308,13.64,42.3271
22:02:19,901.26,13.64,42.2041
22:02:19,901.338,13.66,42.4414
22:02:19,901.323,13.65,42.6211
22:02:19,901.323,13.65,42.4307
22:02:19,901.336,13.64,42.5186
22:02:19,901.336,13.64,42.4062
22:02:19,901.268,13.65,42.1494
22:02:19,901.295,13.65,42.3066
22:02:19,901.331,13.65,42.25
22:02:19,901.331,13.65,42.2051
22:02:19,901.053,13.52,42.5078
22:02:19,901.28,13.64,42.2822
22:02:19,901.295,13.65,42.5312
22:02:19,901.268,13.65,42.3398
22:02:19,901.338,13.66,42.4307
22:02:19,901.26,13.64,42.249
22:02:19,901.323,13.65,42.7334
22:02:19,901.283,13.66,42.2393
22:02:19,901.303,13.65,42.666
22:02:19,901.378,13.65,42.5205
22:02:19,901.323,13.65,42.8457
22:02:19,901.358,13.65,42.4189
22:02:19,901.159,13.54,42.4414
22:02:19,901.338,13.66,42.4189
22:02:19,901.243,13.61,42.2236
22:02:19,901.26,13.64,42.5645
22:02:19,901.323,13.65,42.3398
22:02:20,901.323,13.65,42.543
